"id-mapa","anio","mes","dia","fecha","franja","tipo","subtipo","uso_arma","uso_moto","barrio","comuna","latitud","longitud","cantidad"
1444644,"2024","ABRIL","LUNES","2024-04-29",1,"Hurto","Hurto total","NO","NO","VILLA URQUIZA",12,"-34.573022","-58.496502",1
1444645,"2024","ABRIL","LUNES","2024-04-29",2,"Hurto","Hurto total","NO","NO","RETIRO",1,"-34.592146","-58.373785",1
1444646,"2024","ABRIL","LUNES","2024-04-29",21,"Hurto","Hurto total","NO","NO","BALVANERA",3,"-34.610075","-58.397585",1
1444647,"2024","ABRIL","LUNES","2024-04-29",7,"Robo","Robo total","NO","NO","MATADEROS",9,"-34.662595","-58.516832",1
1444648,"2024","ABRIL","LUNES","2024-04-29",21,"Robo","Robo total","NO","NO","BALVANERA",3,"-34.613352","-58.403138",1
1444649,"2024","ABRIL","LUNES","2024-04-29",12,"Hurto","Hurto total","NO","NO","SAN CRISTOBAL",3,"-34.623591","-58.41003",1
1444650,"2024","ABRIL","LUNES","2024-04-29",6,"Robo","Robo total","NO","NO","NUEVA POMPEYA",4,"-34.640289","-58.415252",1
1444651,"2024","ABRIL","LUNES","2024-04-29",18,"Hurto","Hurto total","NO","NO","PARQUE PATRICIOS",4,"-34.630874","-58.408231",1
1444652,"2024","ABRIL","LUNES","2024-04-29",21,"Robo","Robo total","NO","NO","CONSTITUCION",1,"-34.621172","-58.387242",1
1444653,"2024","ABRIL","LUNES","2024-04-29",17,"Hurto","Hurto total","NO","NO","VILLA LUGANO",8,"-34.660142","-58.468164",1
1444654,"2024","ABRIL","LUNES","2024-04-29",19,"Robo","Robo total","NO","NO","VILLA SOLDATI",8,"-34.659438","-58.432465",1
1444655,"2024","ABRIL","LUNES","2024-04-29",13,"Hurto","Hurto total","NO","NO","BOCA",4,"-34.62787961","-58.36678848",1
1444656,"2024","ABRIL","LUNES","2024-04-29",10,"Robo","Robo total","NO","NO","BOEDO",5,"-34.637226","-58.414378",1
1444657,"2024","ABRIL","LUNES","2024-04-29",20,"Robo","Robo total","NO","SI","MONSERRAT",1,"-34.609532","-58.385803",1
1444658,"2024","ABRIL","LUNES","2024-04-29",18,"Robo","Robo total","NO","NO","ALMAGRO",5,"-34.612899","-58.415143",1
1444659,"2024","ABRIL","LUNES","2024-04-29",18,"Hurto","Hurto total","NO","NO","SAN NICOLAS",1,"-34.608099","-58.391869",1
1444660,"2024","ABRIL","LUNES","2024-04-29",20,"Robo","Robo total","SI","NO","PALERMO",14,"-34.594168","-58.417602",1
1444661,"2024","ABRIL","LUNES","2024-04-29",18,"Robo","Robo total","SI","NO","BOCA",4,"-34.62756148","-58.36743106",1
1444662,"2024","ABRIL","LUNES","2024-04-29",10,"Robo","Robo total","NO","SI","BARRACAS",4,"-34.656045","-58.40256",1
1444663,"2024","ABRIL","LUNES","2024-04-29",13,"Hurto","Hurto total","NO","NO","VILLA PUEYRREDON",12,"-34.58619","-58.508305",1
1444664,"2024","ABRIL","LUNES","2024-04-29",10,"Hurto","Hurto total","NO","NO","PALERMO",14,"-34.596801","-58.416664",1
1444665,"2024","ABRIL","LUNES","2024-04-29",4,"Hurto","Hurto total","NO","NO","SAN CRISTOBAL",3,"-34.623309","-58.411876",1
1444666,"2024","ABRIL","LUNES","2024-04-29",22,"Robo","Robo total","SI","NO","LINIERS",9,"-34.6414","-58.513444",1
1444667,"2024","ABRIL","LUNES","2024-04-29",16,"Robo","Robo total","NO","NO","BELGRANO",13,"-34.561268","-58.444735",1
1444668,"2024","ABRIL","LUNES","2024-04-29",7,"Hurto","Hurto total","NO","NO","PARQUE AVELLANEDA",9,"-34.640305","-58.478877",1
1444669,"2024","ABRIL","LUNES","2024-04-29",15,"Hurto","Hurto total","NO","NO","VILLA GRAL. MITRE",11,"-34.612978","-58.469949",1
1444670,"2024","ABRIL","LUNES","2024-04-29",16,"Hurto","Hurto total","NO","NO","VILLA CRESPO",15,"-34.603655","-58.435615",1
1444671,"2024","ABRIL","LUNES","2024-04-29",18,"Hurto","Hurto total","NO","NO","NUEVA POMPEYA",4,"-34.644764","-58.41551",1
1444672,"2024","ABRIL","LUNES","2024-04-29",12,"Hurto","Hurto total","NO","NO","FLORES",7,"-34.63524215","-58.46227511",1
1444673,"2024","ABRIL","LUNES","2024-04-29",6,"Robo","Robo total","NO","NO","CABALLITO",6,"-34.61519","-58.430716",1
1444674,"2024","ABRIL","LUNES","2024-04-29",14,"Robo","Robo total","NO","NO","FLORES",7,"-34.620843","-58.463525",1
1444675,"2024","ABRIL","LUNES","2024-04-29",0,"Robo","Robo total","NO","NO","CABALLITO",6,"-34.604299","-58.433223",1
1444676,"2024","ABRIL","LUNES","2024-04-29",15,"Robo","Robo automotor","SI","NO","BARRACAS",4,"-34.638454","-58.380364",1
1444677,"2024","ABRIL","LUNES","2024-04-29",20,"Robo","Robo total","NO","SI","COLEGIALES",13,"-34.576772","-58.441881",1
1444678,"2024","ABRIL","LUNES","2024-04-29",19,"Robo","Robo total","SI","NO","BELGRANO",13,"-34.556563","-58.464259",1
1444679,"2024","ABRIL","LUNES","2024-04-29",14,"Hurto","Hurto total","NO","NO","RETIRO",1,"-34.587064","-58.379618",1
1444680,"2024","ABRIL","LUNES","2024-04-29",12,"Robo","Robo total","SI","NO","PALERMO",14,"-34.57482","-58.440748",1
1444681,"2024","ABRIL","LUNES","2024-04-29",6,"Hurto","Hurto total","NO","NO","PARQUE AVELLANEDA",9,"-34.64523749","-58.46575045",1
1444682,"2024","ABRIL","LUNES","2024-04-29",14,"Hurto","Hurto total","NO","NO","BOEDO",5,"-34.636797","-58.417618",1
1444683,"2024","ABRIL","LUNES","2024-04-29",7,"Hurto","Hurto total","NO","NO","PARQUE CHAS",15,"-34.584273","-58.484231",1
1444684,"2024","ABRIL","LUNES","2024-04-29",21,"Hurto","Hurto total","NO","NO","MONTE CASTRO",10,"-34.610266","-58.499758",1
1444685,"2024","ABRIL","LUNES","2024-04-29",8,"Hurto","Hurto total","NO","NO","COLEGIALES",13,"-34.574862","-58.447653",1
1444686,"2024","ABRIL","LUNES","2024-04-29",10,"Robo","Robo total","NO","SI",NULL,NULL,NULL,NULL,1
1444687,"2024","ABRIL","LUNES","2024-04-29",12,"Robo","Robo total","NO","NO","BOEDO",5,"-34.636825","-58.421885",1
1444688,"2024","ABRIL","LUNES","2024-04-29",7,"Robo","Robo total","NO","SI","ALMAGRO",5,"-34.608264","-58.418852",1
1444689,"2024","ABRIL","LUNES","2024-04-29",10,"Hurto","Hurto total","NO","NO","SAN NICOLAS",1,"-34.603684","-58.381559",1
1444690,"2024","ABRIL","LUNES","2024-04-29",14,"Hurto","Hurto total","NO","NO","BALVANERA",3,"-34.615554","-58.411086",1
1444691,"2024","ABRIL","LUNES","2024-04-29",11,"Robo","Robo total","NO","NO","PATERNAL",15,"-34.597005","-58.465509",1
1444692,"2024","ABRIL","LUNES","2024-04-29",11,"Robo","Robo total","NO","NO","BELGRANO",13,"-34.563341","-58.464247",1
1444693,"2024","ABRIL","LUNES","2024-04-29",6,"Hurto","Hurto total","NO","NO","MATADEROS",9,"-34.657836","-58.522894",1
1444694,"2024","ABRIL","LUNES","2024-04-29",10,"Robo","Robo total","NO","NO","PARQUE CHACABUCO",7,"-34.632167","-58.445174",1
1444695,"2024","ABRIL","LUNES","2024-04-29",8,"Hurto","Hurto total","NO","NO","MONTE CASTRO",10,"-34.620093","-58.516114",1
1444696,"2024","ABRIL","LUNES","2024-04-29",13,"Robo","Robo total","NO","NO","CABALLITO",6,"-34.606104","-58.460467",1
1444697,"2024","ABRIL","LUNES","2024-04-29",20,"Hurto","Hurto total","NO","NO","BALVANERA",3,"-34.610804","-58.399072",1
1444698,"2024","ABRIL","LUNES","2024-04-29",6,"Robo","Robo total","NO","NO","COLEGIALES",13,"-34.569451","-58.446518",1
1444699,"2024","ABRIL","LUNES","2024-04-29",10,"Hurto","Hurto total","NO","NO","VILLA DEVOTO",11,"-34.599612","-58.508937",1
1444700,"2024","ABRIL","LUNES","2024-04-29",15,"Hurto","Hurto total","NO","NO","SAN NICOLAS",1,"-34.60233","-58.375994",1
1444701,"2024","ABRIL","LUNES","2024-04-29",7,"Robo","Robo total","NO","NO","BARRACAS",4,"-34.653539","-58.394266",1
1444702,"2024","ABRIL","LUNES","2024-04-29",18,"Hurto","Hurto total","NO","NO","VILLA LUGANO",8,"-34.661003","-58.479029",1
1444703,"2024","ABRIL","LUNES","2024-04-29",9,"Hurto","Hurto total","NO","NO","COLEGIALES",13,"-34.570286","-58.446283",1
1444704,"2024","ABRIL","LUNES","2024-04-29",14,"Hurto","Hurto total","NO","NO","FLORESTA",10,"-34.627523","-58.480199",1
1444705,"2024","ABRIL","LUNES","2024-04-29",6,"Robo","Robo total","NO","NO","PALERMO",14,"-34.56290729","-58.4381848",1
1444706,"2024","ABRIL","LUNES","2024-04-29",21,"Robo","Robo total","NO","NO","BALVANERA",3,"-34.598631","-58.404018",1
1444707,"2024","ABRIL","LUNES","2024-04-29",7,"Robo","Robo total","SI","NO","BARRACAS",4,"-34.648509","-58.39354",1
1444708,"2024","ABRIL","LUNES","2024-04-29",8,"Robo","Robo total","NO","NO","VILLA SOLDATI",8,"-34.65871828","-58.45649784",1
1444709,"2024","ABRIL","LUNES","2024-04-29",5,"Robo","Robo total","SI","NO","BARRACAS",4,"-34.651069","-58.40057",1
1444710,"2024","ABRIL","LUNES","2024-04-29",5,"Hurto","Hurto total","NO","NO","BOEDO",5,"-34.63118728","-58.41309517",1
1444711,"2024","ABRIL","LUNES","2024-04-29",5,"Robo","Robo total","SI","NO","BARRACAS",4,"-34.654819","-58.398481",1
1444712,"2024","ABRIL","LUNES","2024-04-29",12,"Hurto","Hurto total","NO","NO","MONTE CASTRO",10,"-34.622719","-58.503166",1
1444713,"2024","ABRIL","LUNES","2024-04-29",8,"Hurto","Hurto total","NO","NO","PALERMO",14,"-34.578422","-58.425714",1
1444714,"2024","ABRIL","LUNES","2024-04-29",22,"Robo","Robo total","NO","NO","FLORES",7,"-34.61803","-58.46482",1
1444715,"2024","ABRIL","LUNES","2024-04-29",12,"Hurto","Hurto automotor","NO","NO","BALVANERA",3,"-34.616625","-58.411007",1
1444716,"2024","ABRIL","LUNES","2024-04-29",19,"Hurto","Hurto total","NO","NO","SAN CRISTOBAL",3,"-34.624769","-58.410372",1
1444717,"2024","ABRIL","LUNES","2024-04-29",9,"Hurto","Hurto total","NO","NO","PALERMO",14,"-34.591444","-58.41352767",1
1444718,"2024","ABRIL","LUNES","2024-04-29",8,"Robo","Robo total","NO","NO","PARQUE CHAS",15,"-34.58319061","-58.47913248",1
1444719,"2024","ABRIL","LUNES","2024-04-29",9,"Hurto","Hurto total","NO","NO","SAN NICOLAS",1,"-34.60378668","-58.37027127",1
1444720,"2024","ABRIL","LUNES","2024-04-29",8,"Robo","Robo total","NO","NO","VILLA REAL",10,"-34.62503095","-58.53093033",1
1444721,"2024","ABRIL","LUNES","2024-04-29",17,"Hurto","Hurto total","NO","NO","PALERMO",14,"-34.581411","-58.421198",1
1444722,"2024","ABRIL","LUNES","2024-04-29",20,"Robo","Robo total","SI","NO","PARQUE CHACABUCO",7,"-34.630433","-58.444178",1
1444723,"2024","ABRIL","LUNES","2024-04-29",14,"Hurto","Hurto total","NO","NO","PALERMO",14,"-34.588237","-58.411297",1
1444724,"2024","ABRIL","LUNES","2024-04-29",14,"Hurto","Hurto total","NO","NO","VILLA RIACHUELO",8,"-34.693081","-58.466461",1
1444725,"2024","ABRIL","LUNES","2024-04-29",16,"Hurto","Hurto total","NO","NO","PALERMO",14,"-34.588073","-58.411548",1
1444726,"2024","ABRIL","LUNES","2024-04-29",16,"Hurto","Hurto total","NO","NO","PALERMO",14,"-34.585156","-58.415958",1
1444727,"2024","ABRIL","LUNES","2024-04-29",13,"Hurto","Hurto total","NO","NO","BALVANERA",3,"-34.61000912","-58.40607742",1
1444728,"2024","ABRIL","LUNES","2024-04-29",8,"Hurto","Hurto total","NO","NO","PALERMO",14,"-34.578422","-58.425714",1
1444729,"2024","ABRIL","LUNES","2024-04-29",16,"Hurto","Hurto total","NO","NO","BALVANERA",3,"-34.599756","-58.397927",1
1444730,"2024","ABRIL","LUNES","2024-04-29",6,"Robo","Robo total","NO","SI","CABALLITO",6,"-34.608757","-58.432921",1
1444731,"2024","ABRIL","LUNES","2024-04-29",7,"Hurto","Hurto total","NO","NO","NUÑEZ",13,"-34.550967","-58.461231",1
1444732,"2024","ABRIL","LUNES","2024-04-29",9,"Hurto","Hurto total","NO","NO","CABALLITO",6,"-34.60879587","-58.44011884",1
1444733,"2024","ABRIL","LUNES","2024-04-29",22,"Robo","Robo total","NO","SI","VILLA ORTUZAR",15,"-34.57934","-58.47087",1
1444734,"2024","ABRIL","LUNES","2024-04-29",19,"Robo","Robo total","SI","NO","VILLA LUGANO",8,"-34.674789","-58.466394",1
1444735,"2024","ABRIL","LUNES","2024-04-29",21,"Hurto","Hurto total","NO","NO","BELGRANO",13,"-34.565544","-58.453315",1
1444736,"2024","ABRIL","LUNES","2024-04-29",10,"Hurto","Hurto automotor","NO","NO","FLORES",7,"-34.63748429","-58.46976384",1
1444737,"2024","ABRIL","LUNES","2024-04-29",21,"Robo","Robo total","NO","NO","PARQUE AVELLANEDA",9,"-34.658898","-58.471352",1
1444738,"2024","ABRIL","LUNES","2024-04-29",10,"Hurto","Hurto total","NO","NO","PARQUE AVELLANEDA",9,"-34.659593","-58.471718",1
1444739,"2024","ABRIL","LUNES","2024-04-29",18,"Robo","Robo total","NO","NO","BARRACAS",4,"-34.654375","-58.401595",1
1444740,"2024","ABRIL","LUNES","2024-04-29",10,"Hurto","Hurto total","NO","NO","RECOLETA",2,"-34.59442","-58.40235",1
1444741,"2024","ABRIL","LUNES","2024-04-29",19,"Robo","Robo total","NO","NO","VILLA LUGANO",8,"-34.671152","-58.490711",1
1444742,"2024","ABRIL","LUNES","2024-04-29",11,"Hurto","Hurto automotor","NO","NO","VILLA LUGANO",8,"-34.687232","-58.459415",1
1444743,"2024","ABRIL","LUNES","2024-04-29",10,"Hurto","Hurto total","NO","NO","MONSERRAT",1,"-34.608918","-58.380234",1
1444744,"2024","ABRIL","LUNES","2024-04-29",10,"Hurto","Hurto total","NO","NO","BELGRANO",13,"-34.565834","-58.461967",1
1444745,"2024","ABRIL","LUNES","2024-04-29",17,"Hurto","Hurto total","NO","NO","CABALLITO",6,"-34.61816215","-58.44554478",1
1444746,"2024","ABRIL","LUNES","2024-04-29",7,"Hurto","Hurto total","NO","NO","PARQUE PATRICIOS",4,"-34.63063","-58.397739",1
1444747,"2024","ABRIL","LUNES","2024-04-29",12,"Hurto","Hurto total","NO","NO","CABALLITO",6,"-34.62242323","-58.44577227",1
1444748,"2024","ABRIL","LUNES","2024-04-29",22,"Robo","Robo total","NO","NO","VILLA SOLDATI",8,"-34.659479","-58.452154",1
1444749,"2024","ABRIL","LUNES","2024-04-29",12,"Robo","Robo total","NO","NO","VILLA CRESPO",15,"-34.598967","-58.439773",1
1444750,"2024","ABRIL","LUNES","2024-04-29",13,"Hurto","Hurto total","NO","NO","VILLA LUGANO",8,"-34.681241","-58.489768",1
1444751,"2024","ABRIL","LUNES","2024-04-29",12,"Hurto","Hurto total","NO","NO","CABALLITO",6,"-34.606452","-58.43552",1
1444752,"2024","ABRIL","LUNES","2024-04-29",7,"Hurto","Hurto total","NO","NO","VILLA REAL",10,"-34.620234","-58.520231",1
1444753,"2024","ABRIL","LUNES","2024-04-29",22,"Robo","Robo total","NO","NO","LINIERS",9,"-34.636284","-58.529175",1
1444754,"2024","ABRIL","LUNES","2024-04-29",6,"Hurto","Hurto total","NO","NO","VILLA SOLDATI",8,"-34.659051","-58.455028",1
1444755,"2024","ABRIL","LUNES","2024-04-29",8,"Hurto","Hurto total","NO","NO","BARRACAS",4,"-34.651886","-58.37025",1
1444756,"2024","ABRIL","LUNES","2024-04-29",0,"Robo","Robo total","NO","NO","RECOLETA",2,"-34.57223072","-58.39512527",1
1444757,"2024","ABRIL","LUNES","2024-04-29",7,"Robo","Robo total","NO","NO","VILLA LUGANO",8,"-34.66543682","-58.47312253",1
1444758,"2024","ABRIL","LUNES","2024-04-29",14,"Robo","Robo total","SI","NO","VILLA LUGANO",8,"-34.682081","-58.490743",1
1444759,"2024","ABRIL","LUNES","2024-04-29",6,"Hurto","Hurto total","NO","NO","NUEVA POMPEYA",4,"-34.65575697","-58.41645256",1
1444760,"2024","ABRIL","LUNES","2024-04-29",16,"Robo","Robo total","NO","NO","VILLA SOLDATI",8,"-34.664247","-58.433695",1
1444761,"2024","ABRIL","LUNES","2024-04-29",13,"Hurto","Hurto total","NO","NO","VILLA RIACHUELO",8,"-34.68806","-58.47801",1
1444762,"2024","ABRIL","LUNES","2024-04-29",7,"Robo","Robo total","NO","NO","NUEVA POMPEYA",4,"-34.653689","-58.433574",1
1444763,"2024","ABRIL","LUNES","2024-04-29",7,"Hurto","Hurto total","NO","NO","RETIRO",1,"-34.590759","-58.373818",1
1444764,"2024","ABRIL","LUNES","2024-04-29",17,"Hurto","Hurto automotor","NO","NO","VILLA LUGANO",8,"-34.684005","-58.470352",1
1444765,"2024","ABRIL","LUNES","2024-04-29",10,"Hurto","Hurto automotor","NO","NO","BOCA",4,"-34.626762","-58.363711",1
1444766,"2024","ABRIL","LUNES","2024-04-29",10,"Hurto","Hurto total","NO","NO","CONSTITUCION",1,"-34.62639645","-58.38019953",1
1444767,"2024","ABRIL","LUNES","2024-04-29",9,"Robo","Robo total","NO","NO","VELEZ SARSFIELD",10,"-34.626514","-58.4918",1
1444768,"2024","ABRIL","LUNES","2024-04-29",7,"Robo","Robo total","SI","NO","CONSTITUCION",1,"-34.626051","-58.38437",1
1444769,"2024","ABRIL","LUNES","2024-04-29",8,"Robo","Robo total","NO","NO","VILLA DEVOTO",11,"-34.607036","-58.502789",1
1444770,"2024","ABRIL","LUNES","2024-04-29",11,"Robo","Robo total","NO","NO","FLORESTA",10,"-34.633107","-58.47893",1
1444771,"2024","ABRIL","LUNES","2024-04-29",20,"Hurto","Hurto total","NO","NO","CONSTITUCION",1,"-34.624709","-58.384386",1
1444772,"2024","ABRIL","LUNES","2024-04-29",19,"Hurto","Hurto total","NO","NO","PALERMO",14,"-34.575797","-58.413164",1
1444773,"2024","ABRIL","LUNES","2024-04-29",1,"Robo","Robo total","NO","NO","PALERMO",14,"-34.591118","-58.430732",1
1444774,"2024","ABRIL","LUNES","2024-04-29",16,"Robo","Robo total","NO","NO","VILLA DEVOTO",11,"-34.60298","-58.5123",1
1444775,"2024","ABRIL","LUNES","2024-04-29",13,"Robo","Robo total","NO","NO","VILLA DEVOTO",11,"-34.590659","-58.518767",1
1444776,"2024","ABRIL","LUNES","2024-04-29",15,"Hurto","Hurto total","NO","NO","LINIERS",9,"-34.633628","-58.520741",1
1444777,"2024","ABRIL","LUNES","2024-04-29",18,"Hurto","Hurto total","NO","NO","VILLA DEVOTO",11,"-34.612345","-58.524424",1
1444778,"2024","ABRIL","LUNES","2024-04-29",0,"Hurto","Hurto total","NO","NO","VELEZ SARSFIELD",10,"-34.62941556","-58.49753374",1
1444779,"2024","ABRIL","LUNES","2024-04-29",21,"Robo","Robo total","NO","NO","RETIRO",1,"-34.592855","-58.38564",1
1444780,"2024","ABRIL","LUNES","2024-04-29",18,"Robo","Robo total","SI","NO","CONSTITUCION",1,"-34.626117","-58.385095",1
1444781,"2024","ABRIL","LUNES","2024-04-29",22,"Robo","Robo total","SI","NO","FLORESTA",10,"-34.631419","-58.478494",1
1444782,"2024","ABRIL","LUNES","2024-04-29",10,"Hurto","Hurto total","NO","NO","VILLA DEVOTO",11,"-34.602973","-58.516659",1
1444783,"2024","ABRIL","LUNES","2024-04-29",16,"Hurto","Hurto total","NO","NO","VILLA DEVOTO",11,"-34.604243","-58.509021",1
1444784,"2024","ABRIL","LUNES","2024-04-29",17,"Hurto","Hurto total","NO","NO","VILLA DEVOTO",11,"-34.61248586","-58.52582793",1
1444785,"2024","ABRIL","LUNES","2024-04-29",20,"Robo","Robo total","NO","NO","CONSTITUCION",1,"-34.626368","-58.380189",1
1444786,"2024","ABRIL","LUNES","2024-04-29",0,"Robo","Robo total","NO","NO","VELEZ SARSFIELD",10,"-34.633171","-58.494453",1
1444787,"2024","ABRIL","LUNES","2024-04-29",7,"Robo","Robo total","NO","NO","ALMAGRO",5,"-34.615842","-58.420084",1
1444788,"2024","ABRIL","LUNES","2024-04-29",5,"Robo","Robo total","NO","NO","CONSTITUCION",1,"-34.624121","-58.384441",1
1444789,"2024","ABRIL","LUNES","2024-04-29",5,"Robo","Robo total","NO","SI","VILLA DEVOTO",11,"-34.608097","-58.52696",1
1444790,"2024","ABRIL","LUNES","2024-04-29",23,"Robo","Robo total","NO","NO","PALERMO",14,"-34.587839","-58.433606",1
1444791,"2024","ABRIL","LUNES","2024-04-29",7,"Hurto","Hurto total","NO","NO","ALMAGRO",5,"-34.606009","-58.4213",1
1444792,"2024","ABRIL","LUNES","2024-04-29",17,"Hurto","Hurto total","NO","NO","BOEDO",5,"-34.62233","-58.425012",1
1444793,"2024","ABRIL","LUNES","2024-04-29",8,"Hurto","Hurto total","NO","NO","VILLA DEVOTO",11,"-34.619013","-58.517171",1
1444794,"2024","ABRIL","LUNES","2024-04-29",19,"Hurto","Hurto total","NO","NO","AGRONOMIA",15,"-34.595144","-58.501373",1
1444795,"2024","ABRIL","LUNES","2024-04-29",15,"Hurto","Hurto total","NO","NO","PUERTO MADERO",1,"-34.61901302","-58.36026833",1
1444796,"2024","ABRIL","LUNES","2024-04-29",2,"Robo","Robo total","NO","NO","VERSALLES",10,"-34.631537","-58.512452",1
1444797,"2024","ABRIL","LUNES","2024-04-29",9,"Hurto","Hurto total","NO","NO","BOCA",4,"-34.63825625","-58.36952169",1
1444798,"2024","ABRIL","LUNES","2024-04-29",17,"Robo","Robo total","NO","NO","BOCA",4,"-34.63932031","-58.36245405",1
1444799,"2024","ABRIL","LUNES","2024-04-29",6,"Hurto","Hurto total","NO","NO","ALMAGRO",5,"-34.60227257","-58.42084566",1
1444800,"2024","ABRIL","LUNES","2024-04-29",14,"Hurto","Hurto total","NO","NO","PALERMO",14,"-34.581211","-58.412332",1
1444801,"2024","ABRIL","LUNES","2024-04-29",19,"Hurto","Hurto total","NO","NO","BOCA",4,"-34.632846","-58.360356",1
1444802,"2024","ABRIL","LUNES","2024-04-29",20,"Robo","Robo total","NO","NO","AGRONOMIA",15,"-34.596947","-58.494714",1
1444803,"2024","ABRIL","LUNES","2024-04-29",12,"Robo","Robo total","NO","NO","VILLA DEL PARQUE",11,"-34.597867","-58.491278",1
1444804,"2024","ABRIL","LUNES","2024-04-29",8,"Hurto","Hurto total","NO","NO","VILLA DEL PARQUE",11,"-34.599563","-58.492165",1
1444805,"2024","ABRIL","LUNES","2024-04-29",18,"Robo","Robo total","NO","NO","PARQUE CHACABUCO",7,"-34.628314","-58.426459",1
1444806,"2024","ABRIL","LUNES","2024-04-29",7,"Robo","Robo total","NO","NO","ALMAGRO",5,"-34.61027","-58.418641",1
1444807,"2024","ABRIL","LUNES","2024-04-29",16,"Hurto","Hurto total","NO","NO","ALMAGRO",5,"-34.60288071","-58.42381444",1
1444808,"2024","ABRIL","LUNES","2024-04-29",10,"Robo","Robo total","NO","NO","PUERTO MADERO",1,"-34.620204","-58.361453",1
1444809,"2024","ABRIL","LUNES","2024-04-29",10,"Hurto","Hurto total","NO","NO","VILLA DEL PARQUE",11,"-34.600302","-58.487431",1
1444810,"2024","ABRIL","LUNES","2024-04-29",19,"Robo","Robo total","NO","NO","PALERMO",14,"-34.581547","-58.419162",1
1444811,"2024","ABRIL","LUNES","2024-04-29",9,"Hurto","Hurto total","NO","NO","SAN CRISTOBAL",3,"-34.6207598","-58.40715917",1
1444812,"2024","ABRIL","LUNES","2024-04-29",17,"Robo","Robo total","NO","NO","SAN CRISTOBAL",3,"-34.623232","-58.397832",1
1444813,"2024","ABRIL","LUNES","2024-04-29",1,"Robo","Robo total","NO","NO","BALVANERA",3,"-34.606536","-58.405734",1
1444814,"2024","ABRIL","LUNES","2024-04-29",9,"Robo","Robo total","NO","NO","RECOLETA",2,"-34.598092","-58.410299",1
1444815,"2024","ABRIL","LUNES","2024-04-29",19,"Hurto","Hurto total","NO","NO","BALVANERA",3,"-34.60728971","-58.39353244",1
1444816,"2024","ABRIL","LUNES","2024-04-29",0,"Robo","Robo total","SI","NO","PARQUE PATRICIOS",4,"-34.637718","-58.409058",1
